ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
7492389223353246125;2021-07;0.31138729284347777
6217788509719675691;2021-07;0.2966922630403779
6217788509719675691;2021-07;0.2932015472980588
8716163053080758848;2021-07;0.22041544084064538
8716163053080758848;2021-07;0.22973563824480892
8716163053080758848;2021-07;0.22896407546699554
8716163053080758848;2021-07;0.20560742621389744
8716163053080758848;2021-07;0.22973563824480892
8716163053080758848;2021-07;0.22041544084064538
324916756972236008;2021-07;0.4640030608493629
324916756972236008;2021-07;0.6353089449357683
324916756972236008;2021-07;0.43642210040251556
324916756972236008;2021-07;0.4497769516205616
324916756972236008;2021-07;0.43642210040251556
324916756972236008;2021-07;0.43642210040251556
7269781193318890653;2021-07;0.2310101238091327
7269781193318890653;2021-07;0.23313502649301426
6784879562354696650;2021-07;0.07329007333871264
8229446069655666941;2021-07;0.49932401194986
8229446069655666941;2021-07;0.30083918436616763
4972567100282306577;2021-07;0.42256882588929784
5864443060004179363;2021-07;0.2139635428136038
5864443060004179363;2021-07;0.23288106573229875
5864443060004179363;2021-07;0.11743006255003734
5864443060004179363;2021-07;0.23288106573229875
5864443060004179363;2021-07;0.2139635428136038
2439954154030259398;2021-07;0.242125283650422
8623308321032624474;2021-07;0.2659593813612608
8623308321032624474;2021-07;0.31617728332257633
8623308321032624474;2021-07;0.2892659082384673
4524147234488547993;2021-07;0.31218894768871225
4524147234488547993;2021-07;0.31218894768871225
4524147234488547993;2021-07;0.31445253780695365
6987942592445950913;2021-07;0.3169250982937262
6987942592445950913;2021-07;0.304018937071339
6987942592445950913;2021-07;0.31296037867071363
6987942592445950913;2021-07;0.31296037867071363
8684964138237894839;2021-07;0.22882130912848478
6582676833651678345;2021-07;0.2233907460658176
6582676833651678345;2021-07;0.2233907460658176
6582676833651678345;2021-07;0.21644025693894148
6582676833651678345;2021-07;0.2233907460658176
6582676833651678345;2021-07;0.2233907460658176
6582676833651678345;2021-07;0.2233907460658176
6582676833651678345;2021-07;0.20778179605793246
6582676833651678345;2021-07;0.21644025693894148
1036256411320325774;2021-07;0.24850081596912482
1036256411320325774;2021-07;0.29781406129031446
968199235777440720;2021-07;0.1809159838247538
968199235777440720;2021-07;0.1809159838247538
968199235777440720;2021-07;0.1788084877849626
968199235777440720;2021-07;0.1809159838247538
968199235777440720;2021-07;0.1726921784034494
968199235777440720;2021-07;0.1809159838247538
968199235777440720;2021-07;0.1809159838247538
968199235777440720;2021-07;0.19144986006973563
6916556752218696485;2021-07;0.32795367613577453
6916556752218696485;2021-07;0.3064158548161355
6916556752218696485;2021-07;0.3033009998767397
6916556752218696485;2021-07;0.3033009998767397
6916556752218696485;2021-07;0.32625299089995424
6916556752218696485;2021-07;0.3033009998767397
6916556752218696485;2021-07;0.3044363299437771
6916556752218696485;2021-07;0.3033009998767397
6916556752218696485;2021-07;0.32795367613577453
6916556752218696485;2021-07;0.3124917869278323
6916556752218696485;2021-07;0.3033009998767397
6916556752218696485;2021-07;0.3124917869278323
6030285068945261052;2021-07;0.25536103454021025
6030285068945261052;2021-07;0.2557304895076556
6030285068945261052;2021-07;0.2657804088567599
6030285068945261052;2021-07;0.2575081387406852
6030285068945261052;2021-07;0.2546768464618231
8463871205935856285;2021-07;0.14989563471072753
4071158585850879204;2021-07;0.31875642628212697
4071158585850879204;2021-07;0.34517907874882875
4071158585850879204;2021-07;0.25258167110072677
3218226066162129945;2021-07;0.2722063448972498
4679462479444735708;2021-07;0.329133156312147
4679462479444735708;2021-07;0.32133644926964544
4679462479444735708;2021-07;0.3342460986530157
4679462479444735708;2021-07;0.33277917409904434
4679462479444735708;2021-07;0.33277917409904434
4679462479444735708;2021-07;0.33216723468779513
4724876423989598202;2021-07;0.2750246436549542
4724876423989598202;2021-07;0.2712315115073038
4724876423989598202;2021-07;0.2712315115073038
2128970218770090704;2021-07;0.398331317448189
2128970218770090704;2021-07;0.245770448285348
2128970218770090704;2021-07;0.24262335701724813
1003144834589372198;2021-07;0.13789493714533932
1003144834589372198;2021-07;0.13789493714533932
9127318190908282126;2021-07;0.3162835823713571
9127318190908282126;2021-07;0.31654403665651215
8163895533020293251;2021-07;0.36806953427283085
8163895533020293251;2021-07;0.4033059650604062
8163895533020293251;2021-07;0.3467917747714518
5794903898038236832;2021-07;0.20702121514692365
5794903898038236832;2021-07;0.23667737976844408
3960251564708868781;2021-07;0.19651438255733186
3960251564708868781;2021-07;0.1934468988552248
3960251564708868781;2021-07;0.19651438255733186
3960251564708868781;2021-07;0.19651438255733186
3960251564708868781;2021-07;0.19651438255733186
5888474320320735000;2021-07;0.4610225623492912
5888474320320735000;2021-07;0.4610225623492912
5888474320320735000;2021-07;0.458982017767662
761746217261797478;2021-07;0.2508338554459938
761746217261797478;2021-07;0.2515342700718094
1507697130807703164;2021-07;0.2641846882477993
9184785003280841216;2021-07;0.2523810601057164
9184785003280841216;2021-07;0.25776877637083945
9184785003280841216;2021-07;0.26113926809911636
1182975716201409626;2021-07;0.20495833873610178
1182975716201409626;2021-07;0.2633757625753497
1182975716201409626;2021-07;0.2067601797504192
1182975716201409626;2021-07;0.2067601797504192
1182975716201409626;2021-07;0.20495833873610178
5369576709077493659;2021-07;0.3101571749529415
3472934456083131714;2021-07;0.31583861825917503
717981637594591016;2021-07;0.28032382591969723
717981637594591016;2021-07;0.3757935314905131
717981637594591016;2021-07;0.2793383219428499
717981637594591016;2021-07;0.28032382591969723
8255085612985072878;2021-07;0.13782631404592036
8255085612985072878;2021-07;0.13782631404592036
7751080728852739823;2021-07;0.23940719183324483
7751080728852739823;2021-07;0.31533228754374093
4347826483121154490;2021-07;0.18891688928646208
4347826483121154490;2021-07;0.2921117045594707
4347826483121154490;2021-07;0.2936428079103128
4347826483121154490;2021-07;0.2862753416430155
4347826483121154490;2021-07;0.2923690942660649
4347826483121154490;2021-07;0.18891688928646208
4347826483121154490;2021-07;0.2921117045594707
4347826483121154490;2021-07;0.2862753416430155
4347826483121154490;2021-07;0.2905045173637554
2214132103234633622;2021-07;0.27023237880687373
2214132103234633622;2021-07;0.2801155745215837
2214132103234633622;2021-07;0.2801155745215837
2214132103234633622;2021-07;0.2801155745215837
2214132103234633622;2021-07;0.2801155745215837
410843023337872279;2021-07;0.2867443225560345
2022367282554149730;2021-07;0.27673865464771635
2022367282554149730;2021-07;0.2735853320624873
7637066986811047950;2021-07;0.3414501724094203
7637066986811047950;2021-07;0.34671621431505406
7637066986811047950;2021-07;0.3414501724094203
86110062990790869;2021-07;0.31835095649272643
5304536516981778801;2021-07;0.317385121672649
5304536516981778801;2021-07;0.31374674456629387
5304536516981778801;2021-07;0.3063103503527456
3829967475074118757;2021-07;0.5914161173319361
3829967475074118757;2021-07;0.607159440125646
7444686668183702737;2021-07;0.24437535040312522
7444686668183702737;2021-07;0.24455628737573004
682352428813668634;2021-07;0.34283000210244396
682352428813668634;2021-07;0.34283000210244396
682352428813668634;2021-07;0.3354597598018156
682352428813668634;2021-07;0.34283000210244396
682352428813668634;2021-07;0.3354597598018156
682352428813668634;2021-07;0.34283000210244396
7613717984547031729;2021-07;0.258911610320508
7910340581026492945;2021-07;0.26996146468528937
7910340581026492945;2021-07;0.2700747960427428
7910340581026492945;2021-07;0.2442445182860778
6352592240901579272;2021-07;0.2724444955530647
5574997762710520717;2021-07;0.22710605382596494
5574997762710520717;2021-07;0.2110266812511035
8939476669690489534;2021-07;0.3452633683332479
107343823625119033;2021-07;0.17272947948951167
6349142675790687765;2021-07;0.5673107778364141
6349142675790687765;2021-07;0.5483049782647624
6349142675790687765;2021-07;0.547497465739641
5067621068959932809;2021-07;0.2904155013426041
5067621068959932809;2021-07;0.2904155013426041
5067621068959932809;2021-07;0.2904155013426041
5067621068959932809;2021-07;0.2892344508667761
5067621068959932809;2021-07;0.2963531894765571
2397171153213063761;2021-07;0.3725289343244336
2397171153213063761;2021-07;0.37019228789554964
2397171153213063761;2021-07;0.3604779226181585
2397171153213063761;2021-07;0.28451047195424245
2397171153213063761;2021-07;0.3725289343244336
8195468623809753777;2021-07;0.14703979680859086
8195468623809753777;2021-07;0.17475100669817756
8195468623809753777;2021-07;0.14703979680859086
8195468623809753777;2021-07;0.17010743197708936
6271697692808086495;2021-07;0.3288897244006817
5176940320835464459;2021-07;0.11917027649226193
5176940320835464459;2021-07;0.12317407469286382
5176940320835464459;2021-07;0.12317407469286382
5176940320835464459;2021-07;0.13878291136764098
5176940320835464459;2021-07;0.11917027649226193
5176940320835464459;2021-07;0.13878291136764098
5176940320835464459;2021-07;0.11917027649226193
4342146186255136598;2021-07;0.17727846079321605
4342146186255136598;2021-07;0.1673555952708817
4342146186255136598;2021-07;0.1500523041605904
4795152981525833467;2021-07;0.28398223469139944
4795152981525833467;2021-07;0.30996492457694347
4795152981525833467;2021-07;0.30996492457694347
4795152981525833467;2021-07;0.28398223469139944
4795152981525833467;2021-07;0.30996492457694347
5714540197488862003;2021-07;0.2859798269767779
5714540197488862003;2021-07;0.5076227934251962
5714540197488862003;2021-07;0.3488356999696833
6012031176108922616;2021-07;0.24023320734178263
1998941557906036376;2021-07;0.25218948324923945
5558533999208199371;2021-07;0.3443785366306776
8464809590757561185;2021-07;0.26622404774026454
8464809590757561185;2021-07;0.2831568977040862
8464809590757561185;2021-07;0.277430280781865
8464809590757561185;2021-07;0.2630391829255691
6721448955097663572;2021-07;0.33082989046316663
6721448955097663572;2021-07;0.30927551178856183
6721448955097663572;2021-07;0.3386650564469911
5225029212547588718;2021-07;0.23039824381198504
5225029212547588718;2021-07;0.24754425781265574
5225029212547588718;2021-07;0.14701898176998568
8926565682509268383;2021-07;0.31045246452218683
8926565682509268383;2021-07;0.3087972306801035
8926565682509268383;2021-07;0.30940562387623227
8926565682509268383;2021-07;0.30940562387623227
8926565682509268383;2021-07;0.3156364530345415
8926565682509268383;2021-07;0.3079594147968306
8926565682509268383;2021-07;0.3079594147968306
2983174282784691273;2021-07;0.24356310790116337
2983174282784691273;2021-07;0.4028385976923016
8536031856585966123;2021-07;0.3658653902827214
8536031856585966123;2021-07;0.35259082013063414
8536031856585966123;2021-07;0.4493871497065093
8536031856585966123;2021-07;0.4454000671332857
8536031856585966123;2021-07;0.42097232866496376
7696655736121386405;2021-07;0.1316998898599762
7696655736121386405;2021-07;0.1259787822925836
7750874287225529604;2021-07;0.36551643174808013
7750874287225529604;2021-07;0.3698078006644405
7750874287225529604;2021-07;0.36776222210190546
8013668117699219722;2021-07;0.28523954967015186
7289435138601868544;2021-07;0.13488726515971902
7289435138601868544;2021-07;0.1329497822211421
7289435138601868544;2021-07;0.13313595080283583
5042877476420217533;2021-07;0.20075546865261396
5042877476420217533;2021-07;0.200279395511984
1299146298565441811;2021-07;0.3195235350711484
8376902089871279815;2021-07;0.2670069505663838
8376902089871279815;2021-07;0.28910063379279083
8376902089871279815;2021-07;0.29134305433763996
3997247264680905799;2021-07;0.2771139652282062
3997247264680905799;2021-07;0.2771139652282062
5029701292539093910;2021-07;0.3207327938610678
8733525963966339207;2021-07;0.37807971386000383
8733525963966339207;2021-07;0.3548471779575768
8733525963966339207;2021-07;0.3496244712041503
1454789421854453615;2021-07;0.38547405584747096
1454789421854453615;2021-07;0.42524504403765656
1454789421854453615;2021-07;0.40774238524666456
1454789421854453615;2021-07;0.42524504403765656
209477776078372134;2021-07;0.1980024227282131
209477776078372134;2021-07;0.1980024227282131
209477776078372134;2021-07;0.1980024227282131
209477776078372134;2021-07;0.20090694312908816
3156852928909455203;2021-07;0.49881816962969794
3156852928909455203;2021-07;0.49492603481672864
7590999900861381526;2021-07;0.40791242082187035
4556737702757145073;2021-07;0.38318916645848483
6545052034269841737;2021-07;0.2973745651642274
6545052034269841737;2021-07;0.33528441874028997
6545052034269841737;2021-07;0.40734568397915816
6545052034269841737;2021-07;0.3399603982476147
6545052034269841737;2021-07;0.33434472159939077
6545052034269841737;2021-07;0.33528441874028997
3571198145319411787;2021-07;0.3298647275193489
3571198145319411787;2021-07;0.3298647275193489
3571198145319411787;2021-07;0.43674485289224135
3571198145319411787;2021-07;0.3298647275193489
8874257794774679816;2021-07;0.1344338392529631
2634859679238614382;2021-07;0.22994030280617708
2634859679238614382;2021-07;0.24389503670527446
2634859679238614382;2021-07;0.24389503670527446
2634859679238614382;2021-07;0.24052461111670767
2634859679238614382;2021-07;0.22994030280617708
2634859679238614382;2021-07;0.24052461111670767
2678966409665050034;2021-07;0.3100020579810129
2678966409665050034;2021-07;0.3199462388491981
2678966409665050034;2021-07;0.3191804930463103
2678966409665050034;2021-07;0.31342205468590245
2250817603281429928;2021-07;0.15476127040683002
2106875407768047316;2021-07;0.3595453558460025
7458891296671174680;2021-07;0.2044479439063177
8213533889694327948;2021-07;0.2058496725355394
8213533889694327948;2021-07;0.2058496725355394
8213533889694327948;2021-07;0.2058496725355394
6471448246085839373;2021-07;0.1654936393286712
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.3166274695015391
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
2532435113844289043;2021-07;0.31544386465712465
3137879241768961145;2021-07;0.2645027561033387
3137879241768961145;2021-07;0.2674791945709044
3118152790263512426;2021-07;0.31283799701283566
3118152790263512426;2021-07;0.3265566017364133
903093877129717133;2021-07;0.3103417456734123
903093877129717133;2021-07;0.3103417456734123
2645324649046215594;2021-07;0.3241955467046898
2645324649046215594;2021-07;0.32301156942273734
2645324649046215594;2021-07;0.32419261989856535
621182491555347581;2021-07;0.3185561401420797
621182491555347581;2021-07;0.2606438663316182
8706851346184249504;2021-07;0.3484689810330064
1343530446996409207;2021-07;0.2878017573594908
1343530446996409207;2021-07;0.23736350038093235
3977861004707764824;2021-07;0.1999001324869038
3977861004707764824;2021-07;0.2009067871354306
3977861004707764824;2021-07;0.21166683971698788
3977861004707764824;2021-07;0.2009067871354306
3977861004707764824;2021-07;0.21166683971698788
1156053485989336481;2021-07;0.40266440771634465
1156053485989336481;2021-07;0.40611167564195
1156053485989336481;2021-07;0.5012119897021292
1156053485989336481;2021-07;0.40611167564195
1156053485989336481;2021-07;0.40611167564195
1156053485989336481;2021-07;0.40266440771634465
1156053485989336481;2021-07;0.40611167564195
1118514612547157551;2021-07;0.3542657900842474
1118514612547157551;2021-07;0.32169235629653253
6817075905797098547;2021-07;0.3318149881622288
7930925883736021864;2021-07;0.22087706139486749
7930925883736021864;2021-07;0.16249865856993675
7930925883736021864;2021-07;0.19101565656231387
7930925883736021864;2021-07;0.1977550880172622
7930925883736021864;2021-07;0.22087706139486749
7930925883736021864;2021-07;0.1977550880172622
7930925883736021864;2021-07;0.1977550880172622
2451708306555441014;2021-07;0.14259972133658882
7442192566700924647;2021-07;0.18409236623537123
7442192566700924647;2021-07;0.24250966135092789
7442192566700924647;2021-07;0.16466499768719253
7442192566700924647;2021-07;0.16852903535030392
2988042199057874759;2021-07;0.23149897450486556
3634047863995720708;2021-07;0.21884373555590847
7085295800541340563;2021-07;0.29230077669519133
7085295800541340563;2021-07;0.31094074655243154
7085295800541340563;2021-07;0.2994669492147569
4335865859049992260;2021-07;0.2568723814732385
4335865859049992260;2021-07;0.2802009707774409
2290083177086946553;2021-07;0.34848752117448223
2290083177086946553;2021-07;0.34848752117448223
2290083177086946553;2021-07;0.3379764948268592
7177785309735471560;2021-07;0.1820935885374015
7177785309735471560;2021-07;0.19205195734284555
5477523784812182605;2021-07;0.39152844298710293
5477523784812182605;2021-07;0.29640910009344046
8961924617442201922;2021-07;0.31550178722558914
7595945751692012281;2021-07;0.13008541987525746
2333404192508932057;2021-07;0.43672053911152553
2333404192508932057;2021-07;0.43668363282164746
2333404192508932057;2021-07;0.42393992389770296
4593070249039532001;2021-07;0.09823402702728311
6053752047545474051;2021-07;0.39284714925100156
6053752047545474051;2021-07;0.3648736017130543
6053752047545474051;2021-07;0.3124997972910327
6053752047545474051;2021-07;0.3864287667710582
6053752047545474051;2021-07;0.42454401112489215
6053752047545474051;2021-07;0.42321195662541833
6053752047545474051;2021-07;0.42454401112489215
6091519986999196884;2021-07;0.3074216649588957
6091519986999196884;2021-07;0.3074216649588957
7535160686416710323;2021-07;0.36181594684483864
3036967290595689189;2021-07;0.32381128748968097
5999145415800242177;2021-07;0.3292356434998501
5999145415800242177;2021-07;0.37785628542860006
7930644815080409701;2021-07;0.2518651371309197
510795635145114083;2021-07;0.22572094209008012
510795635145114083;2021-07;0.24326510214246821
510795635145114083;2021-07;0.22572094209008012
510795635145114083;2021-07;0.22772830450399342
510795635145114083;2021-07;0.2349160344707862
187117706370645370;2021-07;0.2832169401318595
187117706370645370;2021-07;0.2924702031697793
187117706370645370;2021-07;0.2716290433654597
5462970244186515758;2021-07;0.16713757185829045
5462970244186515758;2021-07;0.16713757185829045
4769364850030443969;2021-07;0.32690195968857494
4769364850030443969;2021-07;0.32690195968857494
4769364850030443969;2021-07;0.3303699054468771
5726178124659661019;2021-07;0.38927784604603816
5726178124659661019;2021-07;0.33553194569277983
5726178124659661019;2021-07;0.328683656341372
5726178124659661019;2021-07;0.3101838023233914
5726178124659661019;2021-07;0.2971660707661912
